transaction_id,timestamp,customer_id,account_id,amount,currency,transaction_type,channel,country_of_residence,counterparty_account_id,counterparty_country,customer_segment,kyc_risk_level,is_pep,on_sanctions_list,model_risk_score,tx_count_24h,total_amount_24h,tx_count_7d,total_amount_7d,unique_counterparties_30d
T000001131,2025-11-28T14:07:59Z,C000161,AC00000212,4206,USD,SEPA_CREDIT,INTERNET,PL,CP00002164,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.44,40,172486,92,546011,13
T000001132,2025-11-15T18:19:21Z,C000113,AC00000324,742,PLN,INTERNAL,INTERNET,PL,CP00001273,US,RETAIL_STANDARD,LOW,False,False,0.14,3,2226,8,3189,1
T000001133,2025-12-02T13:41:53Z,C000126,AC00000065,40432,EUR,SEPA_CREDIT,BRANCH,PL,CP00000034,PL,HNWI,HIGH,True,False,0.89,3,60913,11,183204,13
T000001134,2025-11-30T04:35:34Z,C000035,AC00000022,15872,EUR,SEPA_CREDIT,INTERNET,PL,CP00002004,NL,HNWI,HIGH,True,False,0.64,0,20316,10,47881,6
T000001135,2025-12-06T04:14:10Z,C000085,AC00000020,2548,EUR,SEPA_CREDIT,POS,PL,CP00000642,NL,RETAIL_STANDARD,LOW,False,False,0.03,0,2548,1,3007,4
T000001136,2025-11-23T07:00:00Z,C000281,AC00000119,428,PLN,CARD_POS,POS,PL,CP00000888,GB,RETAIL_PREMIUM,LOW,False,False,0.14,3,1284,6,3731,2
T000001137,2025-11-15T23:37:35Z,C000228,AC00000258,138,USD,CARD_POS,INTERNET,PL,CP00002115,NL,RETAIL_STANDARD,MEDIUM,False,False,0.16,2,276,3,437,4
T000001138,2025-11-12T00:25:19Z,C000246,AC00000338,31741,PLN,SEPA_CREDIT,INTERNET,PL,CP00001177,US,SME,MEDIUM,False,False,0.84,1,36734,1,69107,3
T000001139,2025-11-17T22:44:22Z,C000231,AC00000172,1286,EUR,CARD_POS,MOBILE,PL,CP00000360,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.2,2,2572,2,3345,2
T000001140,2025-11-24T05:46:54Z,C000180,AC00000199,2154,USD,INTERNAL,MOBILE,PL,CP00000022,AE,RETAIL_PREMIUM,HIGH,False,False,0.65,21,47090,52,103413,19
T000001141,2025-11-13T02:12:05Z,C000063,AC00000078,2203,USD,INTERNAL,MOBILE,PL,CP00001148,PL,RETAIL_STANDARD,MEDIUM,False,False,0.03,2,4406,4,11653,5
T000001142,2025-11-13T04:42:29Z,C000329,AC00000320,1566,USD,INTERNAL,INTERNET,PL,CP00001595,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.23,2,3132,5,5149,1
T000001143,2025-11-27T22:10:43Z,C000114,AC00000117,90771,USD,SWIFT_OUT,BRANCH,PL,CP00000374,PL,SME,HIGH,False,False,0.62,0,109143,3,213235,7
T000001144,2025-11-19T11:47:20Z,C000149,AC00000086,2543,EUR,SEPA_CREDIT,POS,PL,CP00001383,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.04,0,2543,0,3216,4
T000001145,2025-12-09T08:29:47Z,C000304,AC00000027,4241,EUR,SEPA_CREDIT,INTERNET,PL,CP00001537,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.48,6,21083,49,49436,9
T000001146,2025-11-20T19:49:30Z,C000025,AC00000375,907,PLN,CARD_POS,POS,PL,CP00001436,DE,RETAIL_PREMIUM,LOW,False,False,0.14,0,907,5,1428,2
T000001147,2025-11-14T01:03:13Z,C000169,AC00000110,60270,PLN,SWIFT_OUT,INTERNET,PL,CP00000588,DE,RETAIL_PREMIUM,MEDIUM,True,False,0.72,3,92743,5,251249,4
T000001148,2025-12-06T04:49:02Z,C000039,AC00000136,88595,EUR,SEPA_CREDIT,BRANCH,PL,CP00001858,NL,SME,HIGH,False,False,0.74,3,153578,3,366180,3
T000001149,2025-11-16T23:10:35Z,C000224,AC00000250,566,USD,INTERNAL,BRANCH,PL,CP00001339,PL,RETAIL_STANDARD,MEDIUM,False,False,0.78,26,18462,46,56814,10
T000001150,2025-11-22T02:49:59Z,C000027,AC00000360,2940,USD,SEPA_CREDIT,INTERNET,PL,CP00001829,US,RETAIL_PREMIUM,MEDIUM,False,False,0.09,3,8820,3,12908,5
T000001151,2025-11-21T17:55:44Z,C000103,AC00000004,660,PLN,SEPA_CREDIT,MOBILE,PL,CP00001159,US,RETAIL_STANDARD,MEDIUM,False,False,0.24,3,1980,3,2549,4
T000001152,2025-12-10T13:03:23Z,C000128,AC00000093,2674,USD,INTERNAL,INTERNET,PL,CP00000723,AE,RETAIL_STANDARD,MEDIUM,False,False,0.2,0,2674,5,4148,3
T000001153,2025-12-06T21:42:20Z,C000242,AC00000007,85,EUR,SEPA_CREDIT,POS,PL,CP00002200,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.19,0,85,3,186,1
T000001154,2025-11-14T15:41:14Z,C000040,AC00000324,252,EUR,INTERNAL,MOBILE,PL,CP00000587,UA,RETAIL_STANDARD,MEDIUM,False,False,0.2,2,504,4,1315,4
T000001155,2025-11-24T00:33:38Z,C000292,AC00000177,2851,PLN,INTERNAL,INTERNET,PL,CP00001479,US,RETAIL_PREMIUM,MEDIUM,False,False,0.11,1,2851,2,5961,2
T000001156,2025-11-12T09:38:33Z,C000141,AC00000225,2355,USD,SEPA_CREDIT,MOBILE,PL,CP00001189,NL,RETAIL_PREMIUM,LOW,False,False,0.2,3,7065,4,10879,2
T000001157,2025-11-18T11:16:49Z,C000150,AC00000323,1978,EUR,CARD_POS,MOBILE,PL,CP00002004,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.74,6,9954,16,24056,17
T000001158,2025-12-03T21:00:58Z,C000105,AC00000283,14302,EUR,SEPA_CREDIT,INTERNET,PL,CP00000739,AE,RETAIL_PREMIUM,HIGH,True,False,0.75,2,18932,11,60441,13
T000001159,2025-11-13T18:23:51Z,C000171,AC00000192,450,PLN,SEPA_CREDIT,INTERNET,PL,CP00000790,DE,RETAIL_STANDARD,LOW,False,False,0.15,2,900,3,1116,2
T000001160,2025-11-28T19:40:34Z,C000220,AC00000121,5159,PLN,SWIFT_OUT,INTERNET,PL,CP00002135,PL,RETAIL_PREMIUM,HIGH,True,False,0.73,3,6543,13,14912,8
T000001161,2025-12-10T19:02:02Z,C000086,AC00000006,1890,EUR,SEPA_CREDIT,MOBILE,PL,CP00000370,US,RETAIL_PREMIUM,MEDIUM,False,False,0.75,35,57936,60,167360,18
T000001162,2025-11-21T03:42:44Z,C000326,AC00000370,2129,PLN,CARD_POS,MOBILE,PL,CP00002150,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.15,0,2129,5,2948,1
T000001163,2025-11-18T14:36:14Z,C000051,AC00000114,2939,USD,INTERNAL,INTERNET,PL,CP00001485,PL,RETAIL_PREMIUM,LOW,False,False,0.11,3,8817,5,9974,2
T000001164,2025-11-18T19:56:19Z,C000353,AC00000381,1014,PLN,CARD_POS,MOBILE,PL,CP00000711,PL,RETAIL_STANDARD,LOW,False,False,0.14,2,2028,5,3675,4
T000001165,2025-11-12T03:46:23Z,C000027,AC00000076,178,EUR,SEPA_CREDIT,INTERNET,PL,CP00000339,US,RETAIL_PREMIUM,MEDIUM,False,False,0.04,1,178,5,461,2
T000001166,2025-11-10T02:36:17Z,C000296,AC00000027,877,EUR,INTERNAL,MOBILE,PL,CP00000638,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.04,3,2631,4,5607,2
T000001167,2025-11-22T01:17:40Z,C000033,AC00000261,2473,EUR,CARD_POS,MOBILE,PL,CP00002303,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.06,2,4946,7,7430,2
T000001168,2025-12-09T04:17:50Z,C000097,AC00000050,89838,USD,SEPA_CREDIT,INTERNET,PL,CP00000330,NL,SME,HIGH,False,False,0.73,2,195285,4,375764,2
T000001169,2025-12-05T09:35:59Z,C000217,AC00000233,2101,USD,SEPA_CREDIT,MOBILE,PL,CP00000937,US,RETAIL_PREMIUM,MEDIUM,False,False,0.13,3,6303,7,11093,5
T000001170,2025-11-26T21:16:47Z,C000034,AC00000307,149,USD,CARD_POS,POS,PL,CP00000252,US,RETAIL_PREMIUM,LOW,False,False,0.11,3,447,4,945,4
T000001171,2025-11-24T09:14:13Z,C000097,AC00000339,2385,EUR,CARD_POS,MOBILE,PL,CP00001418,GB,RETAIL_STANDARD,MEDIUM,False,False,0.79,26,69966,77,220082,11
T000001172,2025-11-19T14:04:35Z,C000075,AC00000130,2602,PLN,CARD_POS,POS,PL,CP00000330,NL,RETAIL_PREMIUM,LOW,False,False,0.16,1,2602,3,2648,1
T000001173,2025-11-21T01:55:44Z,C000359,AC00000150,397,PLN,INTERNAL,POS,PL,CP00001312,UA,RETAIL_STANDARD,MEDIUM,False,False,0.12,1,397,1,626,5
T000001174,2025-11-13T12:52:17Z,C000306,AC00000350,480,PLN,INTERNAL,MOBILE,PL,CP00000863,NL,RETAIL_STANDARD,LOW,False,False,0.07,1,480,6,1056,4
T000001175,2025-11-14T04:41:39Z,C000218,AC00000146,29419,PLN,SWIFT_IN,BRANCH,PL,CP00000887,AE,SME,MEDIUM,True,False,0.46,0,37730,1,107344,8
T000001176,2025-11-30T21:57:26Z,C000072,AC00000268,39286,PLN,SEPA_CREDIT,BRANCH,PL,CP00000900,NL,RETAIL_PREMIUM,HIGH,True,False,0.96,4,54148,8,126096,13
T000001177,2025-11-13T23:54:34Z,C000265,AC00000024,2730,USD,SEPA_CREDIT,MOBILE,PL,CP00001605,NL,RETAIL_PREMIUM,HIGH,False,False,0.67,23,63080,73,151842,5
T000001178,2025-11-13T00:03:50Z,C000265,AC00000336,1769,USD,INTERNAL,MOBILE,PL,CP00000522,NL,RETAIL_STANDARD,MEDIUM,False,False,0.41,25,38668,66,87515,7
T000001179,2025-12-01T01:31:56Z,C000195,AC00000002,15786,PLN,SWIFT_OUT,INTERNET,PL,CP00000264,GB,SME,MEDIUM,False,False,0.45,2,18153,5,49717,7
T000001180,2025-11-20T15:03:55Z,C000028,AC00000357,48094,USD,SWIFT_IN,BRANCH,PL,CP00001760,GB,SME,HIGH,False,False,0.74,2,108654,4,201043,3
T000001181,2025-12-03T05:10:32Z,C000109,AC00000338,298,USD,INTERNAL,INTERNET,PL,CP00002128,GB,RETAIL_PREMIUM,LOW,False,False,0.09,0,298,5,378,3
T000001182,2025-11-21T01:23:50Z,C000108,AC00000083,1560,EUR,SEPA_CREDIT,MOBILE,PL,CP00001200,PL,RETAIL_PREMIUM,HIGH,False,False,0.6,40,68270,89,232261,17
T000001183,2025-11-13T08:42:22Z,C000153,AC00000391,2523,USD,CARD_POS,INTERNET,PL,CP00001573,US,RETAIL_STANDARD,LOW,False,False,0.16,2,5046,5,7713,1
T000001184,2025-11-10T00:24:59Z,C000144,AC00000187,2119,EUR,CARD_POS,MOBILE,PL,CP00001896,GB,RETAIL_STANDARD,LOW,False,False,0.03,1,2119,3,4194,1
T000001185,2025-11-11T19:40:31Z,C000347,AC00000213,5657,EUR,CARD_POS,MOBILE,PL,CP00001132,PL,RETAIL_PREMIUM,HIGH,False,False,0.31,15,70823,69,249203,11
T000001186,2025-11-26T08:30:29Z,C000136,AC00000027,1415,USD,SEPA_CREDIT,MOBILE,PL,CP00001465,NL,RETAIL_PREMIUM,LOW,False,False,0.23,2,2830,3,7925,5
T000001187,2025-12-09T21:48:30Z,C000159,AC00000010,107141,EUR,SWIFT_IN,INTERNET,PL,CP00001751,DE,SME,MEDIUM,False,False,0.66,3,182938,5,512385,7
T000001188,2025-12-01T11:21:21Z,C000029,AC00000122,35113,EUR,SWIFT_OUT,INTERNET,PL,CP00000855,GB,RETAIL_PREMIUM,HIGH,False,False,0.5,2,54924,4,123048,6
T000001189,2025-11-12T23:09:12Z,C000391,AC00000078,2860,USD,SEPA_CREDIT,MOBILE,PL,CP00002154,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.16,0,2860,0,6960,2
T000001190,2025-11-27T15:51:58Z,C000296,AC00000390,6653,EUR,CARD_POS,INTERNET,PL,CP00000534,PL,RETAIL_STANDARD,MEDIUM,False,False,0.88,40,293216,76,735880,9
T000001191,2025-12-10T06:12:52Z,C000297,AC00000315,1341,EUR,INTERNAL,MOBILE,PL,CP00001067,US,RETAIL_STANDARD,LOW,False,False,0.07,0,1341,4,1683,4
T000001192,2025-11-26T05:41:09Z,C000161,AC00000345,16566,EUR,SWIFT_IN,INTERNET,PL,CP00002223,NL,SME,MEDIUM,False,False,0.73,3,30501,4,58443,1
T000001193,2025-11-15T02:44:09Z,C000054,AC00000059,3529,PLN,CARD_POS,MOBILE,PL,CP00000131,NL,RETAIL_STANDARD,HIGH,False,False,0.83,23,65158,62,183072,16
T000001194,2025-11-15T14:03:38Z,C000010,AC00000393,733,EUR,CARD_POS,MOBILE,PL,CP00000133,PL,RETAIL_STANDARD,LOW,False,False,0.22,0,733,4,1228,1
T000001195,2025-11-18T16:46:45Z,C000196,AC00000196,31747,EUR,SWIFT_OUT,INTERNET,PL,CP00001544,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.41,0,71115,2,120639,7
T000001196,2025-11-23T20:33:27Z,C000231,AC00000289,541,PLN,INTERNAL,POS,PL,CP00001144,UA,RETAIL_STANDARD,MEDIUM,False,False,0.16,2,1082,4,2865,2
T000001197,2025-11-22T09:40:19Z,C000130,AC00000297,196,PLN,INTERNAL,MOBILE,PL,CP00001398,DE,RETAIL_PREMIUM,LOW,False,False,0.06,2,392,4,1094,4
T000001198,2025-11-17T09:08:48Z,C000185,AC00000043,3727,PLN,SEPA_CREDIT,MOBILE,PL,CP00001229,NL,RETAIL_STANDARD,HIGH,False,False,0.5,20,71062,77,235987,17
T000001199,2025-11-26T09:23:58Z,C000332,AC00000291,31580,EUR,SWIFT_OUT,BRANCH,PL,CP00001392,US,SME,MEDIUM,False,False,0.93,3,68604,5,105482,8
T000001200,2025-11-21T05:13:30Z,C000186,AC00000283,1910,USD,CARD_POS,MOBILE,PL,CP00000287,US,RETAIL_STANDARD,MEDIUM,False,False,0.2,2,3820,5,8077,3
T000001201,2025-11-19T21:57:40Z,C000387,AC00000348,74051,PLN,SWIFT_IN,BRANCH,PL,CP00001059,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.57,2,183319,6,324756,8
T000001202,2025-11-21T20:01:29Z,C000052,AC00000308,103549,EUR,SWIFT_IN,INTERNET,PL,CP00001079,DE,RETAIL_PREMIUM,HIGH,False,False,0.84,1,221480,1,534947,8
T000001203,2025-12-06T10:59:49Z,C000275,AC00000037,2378,PLN,INTERNAL,MOBILE,PL,CP00002071,US,RETAIL_STANDARD,MEDIUM,False,False,0.19,0,2378,5,2524,2
T000001204,2025-11-12T10:51:48Z,C000152,AC00000068,2687,PLN,SEPA_CREDIT,POS,PL,CP00002317,PL,RETAIL_PREMIUM,LOW,False,False,0.15,0,2687,4,7607,1
T000001205,2025-11-21T01:02:35Z,C000217,AC00000113,18808,USD,SEPA_CREDIT,INTERNET,PL,CP00000775,PL,SME,MEDIUM,False,False,0.58,0,37218,0,107342,4
T000001206,2025-11-25T20:41:56Z,C000063,AC00000091,81342,EUR,SEPA_CREDIT,INTERNET,PL,CP00001929,US,SME,MEDIUM,False,False,0.54,3,134748,3,297492,5
T000001207,2025-11-27T14:13:32Z,C000168,AC00000057,6843,USD,SEPA_CREDIT,INTERNET,PL,CP00000024,GB,RETAIL_PREMIUM,HIGH,False,False,0.46,34,228859,76,569270,18
T000001208,2025-11-17T01:23:16Z,C000072,AC00000304,51204,EUR,SWIFT_OUT,INTERNET,PL,CP00000097,US,RETAIL_PREMIUM,HIGH,False,False,0.45,1,60744,4,132592,3
T000001209,2025-12-05T17:25:28Z,C000195,AC00000070,454,EUR,CASH_IN,ATM,PL,CP00000198,GB,RETAIL_STANDARD,MEDIUM,False,False,0.79,39,22013,84,67784,10
T000001210,2025-11-11T00:57:26Z,C000137,AC00000348,2313,EUR,CARD_POS,POS,PL,CP00000983,GB,RETAIL_STANDARD,MEDIUM,False,False,0.22,0,2313,3,5150,1
T000001211,2025-12-06T10:03:49Z,C000275,AC00000009,1004,PLN,INTERNAL,MOBILE,PL,CP00001218,AE,RETAIL_PREMIUM,LOW,False,False,0.21,2,2008,5,5170,2
T000001212,2025-12-04T22:36:34Z,C000039,AC00000051,1882,PLN,INTERNAL,POS,PL,CP00001136,DE,RETAIL_PREMIUM,LOW,False,False,0.06,1,1882,1,4725,2
T000001213,2025-12-10T05:48:39Z,C000314,AC00000024,1292,EUR,CARD_POS,POS,PL,CP00000361,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.17,2,2584,4,7734,4
T000001214,2025-11-30T04:46:34Z,C000361,AC00000308,71436,PLN,SWIFT_OUT,INTERNET,PL,CP00000630,US,RETAIL_PREMIUM,MEDIUM,False,False,0.59,0,113829,0,333100,4
T000001215,2025-11-16T00:59:33Z,C000319,AC00000295,17328,USD,SEPA_CREDIT,BRANCH,PL,CP00000334,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.61,0,28161,4,74187,8
T000001216,2025-11-10T20:20:37Z,C000061,AC00000220,2550,PLN,INTERNAL,MOBILE,PL,CP00000915,NL,RETAIL_PREMIUM,LOW,False,False,0.02,3,7650,8,15256,5
T000001217,2025-11-19T17:51:56Z,C000301,AC00000367,15832,PLN,SWIFT_IN,BRANCH,PL,CP00001985,US,SME,MEDIUM,False,False,0.61,2,38596,2,72205,4
T000001218,2025-11-26T06:05:43Z,C000078,AC00000028,956,PLN,SEPA_CREDIT,MOBILE,PL,CP00001946,UA,RETAIL_STANDARD,MEDIUM,False,False,0.13,0,956,2,1400,3
T000001219,2025-11-22T05:46:09Z,C000300,AC00000371,13083,PLN,SWIFT_OUT,INTERNET,PL,CP00000597,AE,HNWI,HIGH,True,False,0.91,4,14142,6,29442,8
T000001220,2025-11-24T06:14:36Z,C000377,AC00000009,62415,EUR,SWIFT_IN,BRANCH,PL,CP00000796,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.58,0,113394,2,223157,6
T000001221,2025-11-27T05:33:56Z,C000111,AC00000296,462,EUR,CASH_OUT,ATM,PL,CP00002352,PL,RETAIL_STANDARD,HIGH,False,False,0.86,15,8308,93,27253,7
T000001222,2025-11-28T10:29:31Z,C000393,AC00000210,2165,USD,CARD_POS,INTERNET,PL,CP00001751,GB,RETAIL_STANDARD,MEDIUM,False,False,0.09,1,2165,3,3908,5
T000001223,2025-12-06T14:11:46Z,C000368,AC00000015,699,PLN,SEPA_CREDIT,MOBILE,PL,CP00001940,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.2,3,2097,4,4749,4
T000001224,2025-11-18T05:07:18Z,C000356,AC00000037,910,USD,CARD_POS,MOBILE,PL,CP00000160,UA,RETAIL_STANDARD,MEDIUM,False,False,0.02,1,910,2,2261,3
T000001225,2025-11-30T18:48:44Z,C000190,AC00000247,318,USD,SEPA_CREDIT,MOBILE,PL,CP00002395,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.24,0,318,5,451,2
T000001226,2025-11-13T10:19:31Z,C000116,AC00000052,2607,EUR,INTERNAL,POS,PL,CP00001605,PL,RETAIL_PREMIUM,LOW,False,False,0.11,3,7821,7,13351,3
T000001227,2025-12-03T05:38:16Z,C000198,AC00000341,656,PLN,CARD_POS,MOBILE,PL,CP00000636,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.24,3,1968,6,5420,3
T000001228,2025-11-30T15:06:31Z,C000213,AC00000382,6769,EUR,CARD_POS,INTERNET,PL,CP00001758,US,RETAIL_PREMIUM,HIGH,False,False,0.54,8,59080,31,184426,15
T000001229,2025-11-30T08:15:05Z,C000065,AC00000167,1635,EUR,INTERNAL,BRANCH,PL,CP00000183,NL,RETAIL_STANDARD,MEDIUM,False,False,0.65,26,53113,62,282109,6
T000001230,2025-12-06T17:11:53Z,C000262,AC00000017,1846,USD,INTERNAL,INTERNET,PL,CP00001290,UA,RETAIL_PREMIUM,LOW,False,False,0.06,0,1846,0,4039,5
T000001231,2025-12-01T10:22:00Z,C000036,AC00000089,27333,PLN,SEPA_CREDIT,BRANCH,PL,CP00001302,DE,RETAIL_PREMIUM,HIGH,True,False,0.84,2,51531,7,93806,11
T000001232,2025-12-01T16:22:15Z,C000183,AC00000202,1684,USD,INTERNAL,INTERNET,PL,CP00001575,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.02,1,1684,4,4896,5
T000001233,2025-12-08T12:07:43Z,C000365,AC00000074,48238,USD,SWIFT_OUT,BRANCH,PL,CP00002380,GB,RETAIL_PREMIUM,HIGH,True,False,0.91,5,57813,13,119017,6
T000001234,2025-12-05T12:21:29Z,C000349,AC00000392,32259,PLN,SWIFT_OUT,INTERNET,PL,CP00000865,GB,HNWI,HIGH,True,False,0.87,0,39039,1,70263,4
T000001235,2025-11-29T02:03:59Z,C000315,AC00000386,2799,EUR,SEPA_CREDIT,POS,PL,CP00002003,PL,RETAIL_PREMIUM,LOW,False,False,0.05,2,5598,2,16252,2
T000001236,2025-11-12T06:37:21Z,C000035,AC00000005,663,PLN,INTERNAL,POS,PL,CP00002038,DE,RETAIL_PREMIUM,LOW,False,False,0.11,1,663,1,1927,4
T000001237,2025-11-14T06:31:18Z,C000214,AC00000106,1440,EUR,SEPA_CREDIT,MOBILE,PL,CP00000992,NL,RETAIL_STANDARD,MEDIUM,False,False,0.17,2,2880,5,4481,4
T000001238,2025-12-10T07:15:14Z,C000018,AC00000079,535,EUR,CARD_POS,MOBILE,PL,CP00000351,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.04,2,1070,3,1313,4
T000001239,2025-11-21T17:56:03Z,C000312,AC00000289,423,USD,SEPA_CREDIT,INTERNET,PL,CP00000388,US,RETAIL_PREMIUM,LOW,False,False,0.22,1,423,6,1200,3
T000001240,2025-11-18T23:39:32Z,C000209,AC00000011,2396,USD,INTERNAL,INTERNET,PL,CP00000594,US,RETAIL_STANDARD,MEDIUM,False,False,0.01,2,4792,6,14008,4
T000001241,2025-11-18T09:01:01Z,C000134,AC00000039,932,PLN,INTERNAL,BRANCH,PL,CP00000845,AE,RETAIL_STANDARD,HIGH,False,False,0.87,31,35836,53,166998,8
T000001242,2025-11-12T17:42:21Z,C000003,AC00000110,1383,USD,CARD_POS,INTERNET,PL,CP00001545,AE,RETAIL_STANDARD,LOW,False,False,0.19,1,1383,1,2760,5
T000001243,2025-11-24T06:07:51Z,C000133,AC00000204,554,USD,SEPA_CREDIT,MOBILE,PL,CP00001534,UA,RETAIL_STANDARD,MEDIUM,False,False,0.06,1,554,1,585,4
T000001244,2025-11-30T10:27:13Z,C000072,AC00000232,1280,USD,INTERNAL,POS,PL,CP00001239,PL,RETAIL_STANDARD,LOW,False,False,0.08,2,2560,7,5742,2
T000001245,2025-12-03T05:28:46Z,C000253,AC00000055,1253,USD,INTERNAL,POS,PL,CP00000983,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.09,3,3759,8,4535,3
T000001246,2025-11-19T16:12:42Z,C000244,AC00000133,2769,EUR,CARD_POS,MOBILE,PL,CP00001280,US,RETAIL_PREMIUM,MEDIUM,False,False,0.86,32,105256,76,373869,11
T000001247,2025-11-15T16:28:13Z,C000053,AC00000383,111,USD,CARD_POS,MOBILE,PL,CP00001640,NL,RETAIL_STANDARD,MEDIUM,False,False,0.21,1,111,5,208,1
T000001248,2025-11-23T07:10:12Z,C000390,AC00000156,2942,EUR,CARD_POS,INTERNET,PL,CP00002175,PL,RETAIL_STANDARD,MEDIUM,False,False,0.11,3,8826,5,22045,1
T000001249,2025-12-10T01:18:27Z,C000004,AC00000388,1053,EUR,SEPA_CREDIT,POS,PL,CP00001687,AE,RETAIL_PREMIUM,LOW,False,False,0.24,3,3159,3,4421,3
T000001250,2025-11-28T22:17:55Z,C000401,AC00000295,752,USD,CARD_POS,INTERNET,PL,CP00000148,GB,RETAIL_STANDARD,MEDIUM,False,False,0.01,3,2256,5,4737,5
T000001251,2025-12-08T00:00:33Z,C000155,AC00000109,635,PLN,CARD_POS,POS,PL,CP00001952,AE,RETAIL_STANDARD,LOW,False,False,0.03,0,635,1,1378,1
T000001252,2025-12-06T13:11:23Z,C000220,AC00000231,93890,USD,SWIFT_IN,BRANCH,PL,CP00001210,DE,SME,HIGH,False,False,0.5,3,215951,5,496307,5
T000001253,2025-12-02T15:42:13Z,C000050,AC00000155,2111,EUR,CARD_POS,INTERNET,PL,CP00002357,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.1,2,4222,2,7112,5
T000001254,2025-11-14T11:28:57Z,C000192,AC00000083,69391,USD,INTERNAL,MOBILE,PL,CP00000142,NL,SME,MEDIUM,True,False,0.53,10,431566,75,2040508,29
T000001255,2025-11-28T18:08:21Z,C000070,AC00000295,1689,USD,SEPA_CREDIT,POS,PL,CP00000354,UA,RETAIL_PREMIUM,LOW,False,False,0.02,1,1689,2,4606,4
T000001256,2025-12-04T12:42:49Z,C000204,AC00000154,56888,PLN,SWIFT_OUT,BRANCH,PL,CP00000659,GB,RETAIL_PREMIUM,HIGH,False,False,0.62,1,101462,3,240345,6
T000001257,2025-11-21T04:06:44Z,C000299,AC00000120,1527,PLN,CARD_POS,MOBILE,PL,CP00001907,PL,RETAIL_PREMIUM,LOW,False,False,0.2,1,1527,5,2177,4
T000001258,2025-12-01T15:37:07Z,C000412,AC00000396,2445,USD,SEPA_CREDIT,INTERNET,PL,CP00000216,NL,RETAIL_PREMIUM,HIGH,False,False,0.5,13,28278,64,81123,20
T000001259,2025-11-23T20:25:50Z,C000028,AC00000091,1703,USD,CARD_POS,POS,PL,CP00002176,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.11,0,1703,4,4345,3
T000001260,2025-11-19T17:58:01Z,C000236,AC00000128,896,USD,SEPA_CREDIT,INTERNET,PL,CP00000494,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.09,2,1792,5,3676,4
T000001261,2025-11-25T07:19:09Z,C000328,AC00000097,48843,PLN,SWIFT_OUT,BRANCH,PL,CP00000626,AE,SME,HIGH,False,False,0.77,0,119174,3,340904,3
T000001262,2025-11-17T21:50:17Z,C000086,AC00000309,649,PLN,CARD_POS,POS,PL,CP00001921,UA,RETAIL_STANDARD,LOW,False,False,0.21,1,649,3,933,2
T000001263,2025-11-15T01:05:24Z,C000020,AC00000350,590,EUR,INTERNAL,POS,PL,CP00001406,US,RETAIL_PREMIUM,LOW,False,False,0.02,2,1180,7,3032,5
T000001264,2025-12-09T10:03:45Z,C000144,AC00000253,1332,EUR,SEPA_CREDIT,POS,PL,CP00000956,PL,RETAIL_PREMIUM,LOW,False,False,0.17,2,2664,2,3195,4
T000001265,2025-11-15T16:45:24Z,C000122,AC00000364,59,USD,CARD_POS,MOBILE,PL,CP00001416,NL,RETAIL_PREMIUM,LOW,False,False,0.03,2,118,4,182,5
T000001266,2025-11-29T07:47:55Z,C000030,AC00000289,83560,USD,SWIFT_OUT,BRANCH,PL,CP00001059,AE,SME,HIGH,False,False,0.9,0,112242,2,187294,7
T000001267,2025-11-15T18:55:50Z,C000392,AC00000363,70038,USD,SEPA_CREDIT,INTERNET,PL,CP00000786,NL,SME,MEDIUM,False,False,0.77,1,156175,5,448133,4
T000001268,2025-11-12T07:18:08Z,C000348,AC00000061,1659,EUR,INTERNAL,INTERNET,PL,CP00001838,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.21,0,1659,4,3927,2
T000001269,2025-12-06T21:10:17Z,C000113,AC00000134,2270,PLN,CARD_POS,INTERNET,PL,CP00001902,DE,RETAIL_STANDARD,MEDIUM,False,False,0.47,23,49283,50,116859,9
